


Tue Nov 21 18:29:18 2023
FRA analyzer by Arief Noor Rahman
No	Freq	Mag[IN1](dB)	Ph[IN1](deg)	Mag[IN2](dB)	Ph[IN2](deg)	Mag[IN2-IN1](dB)	Ph[IN2-IN1](deg)	elapsed time
23	1258.92541	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	11.593
23	1258.92541	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	11.656
23	1258.92541	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	11.734
23	1258.92541	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	11.796
24	1412.53754	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	11.859
24	1412.53754	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	11.937
24	1412.53754	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	12.000
24	1412.53754	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	12.062
24	1412.53754	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	12.125
25	1584.89319	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	12.187
25	1584.89319	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	12.281
25	1584.89319	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	12.343
25	1584.89319	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	12.406
26	1778.27941	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	12.468
26	1778.27941	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	12.562
26	1778.27941	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	12.640
26	1778.27941	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	12.703
26	1778.27941	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	12.765
26	1778.27941	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	12.828
26	1778.27941	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	12.890
26	1778.27941	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	12.953
27	1995.26231	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	13.015
27	1995.26231	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	13.109
27	1995.26231	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	13.171
27	1995.26231	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	13.234
28	2238.72114	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	13.296
28	2238.72114	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	13.390
28	2238.72114	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	13.453
28	2238.72114	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	13.515
28	2238.72114	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	13.578
28	2238.72114	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	13.640
29	2511.88643	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	13.703
29	2511.88643	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	13.796
29	2511.88643	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	13.859
29	2511.88643	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	13.921
29	2511.88643	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	13.984
29	2511.88643	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	14.046
30	2818.38293	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	14.109
30	2818.38293	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	14.203
30	2818.38293	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	14.265
30	2818.38293	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	14.328
30	2818.38293	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	14.406
31	3162.27766	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	14.468
31	3162.27766	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	14.578
31	3162.27766	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	14.640
31	3162.27766	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	14.703
31	3162.27766	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	14.781
31	3162.27766	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	14.843
31	3162.27766	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	14.906
32	3548.13389	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	14.968
32	3548.13389	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	15.078
32	3548.13389	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	15.140
32	3548.13389	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	15.203
32	3548.13389	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	15.265
32	3548.13389	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	15.328
32	3548.13389	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	15.390
33	3981.07171	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	15.453
33	3981.07171	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	15.562
33	3981.07171	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	15.625
33	3981.07171	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	15.687
33	3981.07171	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	15.750
33	3981.07171	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	15.812
34	4466.83592	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	15.875
34	4466.83592	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	16.000
34	4466.83592	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	16.062
34	4466.83592	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	16.125
35	5011.87234	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	16.187
35	5011.87234	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	16.312
35	5011.87234	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	16.375
36	5623.41325	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	16.437
36	5623.41325	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	16.562
36	5623.41325	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	16.625
36	5623.41325	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	16.687
36	5623.41325	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	16.750
36	5623.41325	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	16.812
37	6309.57344	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	16.875
37	6309.57344	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	17.015
37	6309.57344	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	17.093
37	6309.57344	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	17.156
37	6309.57344	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	17.218
38	7079.45784	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	17.281
38	7079.45784	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	17.421
38	7079.45784	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	17.484
38	7079.45784	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	17.546
39	7943.28235	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	17.609
39	7943.28235	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	17.765
39	7943.28235	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	17.828
39	7943.28235	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	17.890
40	8912.50938	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	17.953
40	8912.50938	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	18.109
40	8912.50938	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	18.171
40	8912.50938	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	18.234
41	10000.00000	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	18.296
41	10000.00000	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	18.453
42	11220.18454	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	18.515
42	11220.18454	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	18.703
42	11220.18454	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	18.765
42	11220.18454	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	18.828
42	11220.18454	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	18.890
43	12589.25412	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	18.953
43	12589.25412	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	19.140
43	12589.25412	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	19.203
43	12589.25412	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	19.265
44	14125.37545	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	19.328
44	14125.37545	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	19.546
44	14125.37545	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	19.609
44	14125.37545	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	19.687
44	14125.37545	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	19.750
45	15848.93192	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	19.812
45	15848.93192	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	20.031
45	15848.93192	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	20.093
46	17782.79410	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	20.156
46	17782.79410	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	20.390
46	17782.79410	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	20.453
46	17782.79410	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	20.515
47	19952.62315	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	20.578
47	19952.62315	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	20.828
47	19952.62315	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	20.890
47	19952.62315	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	20.953
47	19952.62315	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	21.015
48	22387.21139	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	21.078
48	22387.21139	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	21.375
48	22387.21139	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	21.437
48	22387.21139	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	21.500
49	25118.86432	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	21.562
49	25118.86432	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	21.875
50	28183.82931	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	21.937
50	28183.82931	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	22.281
50	28183.82931	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	22.343
50	28183.82931	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	22.406
51	31622.77660	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	22.468
51	31622.77660	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	22.859
51	31622.77660	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	22.921
51	31622.77660	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	22.984
52	35481.33892	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	23.046
53	39810.71706	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	23.453
53	39810.71706	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	23.921
53	39810.71706	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	23.984
53	39810.71706	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	24.046
53	39810.71706	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	24.109
54	44668.35922	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	24.171
54	44668.35922	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	24.687
54	44668.35922	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	24.750
54	44668.35922	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	24.812
55	50118.72336	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	24.875
55	50118.72336	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	25.437
55	50118.72336	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	25.500
55	50118.72336	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	25.562
56	56234.13252	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	25.625
56	56234.13252	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	26.234
57	63095.73445	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	26.312
58	70794.57844	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	26.984
58	70794.57844	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	27.734
59	79432.82347	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	27.796
59	79432.82347	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	28.640
59	79432.82347	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	28.703
59	79432.82347	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	28.765
60	89125.09381	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	28.828
60	89125.09381	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	29.765
60	89125.09381	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	29.828
61	100000.00000	-inf	-0.0000000000e+00	-inf	-0.0000000000e+00	-nan	0.0000000000e+00	29.890

--- end of simulation ---
execution time: 30.078000 sec
Hope your simulation converge well and thanks for waiting,
 ---Arief Noor Rahman---



Tue Nov 21 18:33:27 2023
FRA analyzer by Arief Noor Rahman
No	Freq	Mag[IN1](dB)	Ph[IN1](deg)	Mag[IN2](dB)	Ph[IN2](deg)	Mag[IN2-IN1](dB)	Ph[IN2-IN1](deg)	elapsed time
0	0.00000	-inf	0.0000000000e+00	-inf	0.0000000000e+00	-nan	0.0000000000e+00	0.219
0	0.00000	-inf	0.0000000000e+00	-inf	0.0000000000e+00	-nan	0.0000000000e+00	0.281
0	0.00000	-inf	0.0000000000e+00	-inf	0.0000000000e+00	-nan	0.0000000000e+00	0.344
0	0.00000	-inf	0.0000000000e+00	-inf	0.0000000000e+00	-nan	0.0000000000e+00	0.406
0	0.00000	-inf	0.0000000000e+00	-inf	0.0000000000e+00	-nan	0.0000000000e+00	0.469
0	0.00000	-inf	0.0000000000e+00	-inf	0.0000000000e+00	-nan	0.0000000000e+00	0.531
0	0.00000	-inf	0.0000000000e+00	-inf	0.0000000000e+00	-nan	0.0000000000e+00	0.594
1	100.00000	1.3979247795e+01	-2.8635914980e-02	-2.0955241204e+00	-8.0986152585e+01	-1.6074771915e+01	-8.0957516670e+01	0.656
1	100.00000	1.3979247795e+01	-2.8635914980e-02	-2.0955241204e+00	-8.0986152585e+01	-1.6074771915e+01	-8.0957516670e+01	0.734
1	100.00000	1.3979247795e+01	-2.8635914980e-02	-2.0955241204e+00	-8.0986152585e+01	-1.6074771915e+01	-8.0957516670e+01	0.797
1	100.00000	1.3979247795e+01	-2.8635914980e-02	-2.0955241204e+00	-8.0986152585e+01	-1.6074771915e+01	-8.0957516670e+01	0.859
1	100.00000	1.3979247795e+01	-2.8635914980e-02	-2.0955241204e+00	-8.0986152585e+01	-1.6074771915e+01	-8.0957516670e+01	0.922
1	100.00000	1.3979247795e+01	-2.8635914980e-02	-2.0955241204e+00	-8.0986152585e+01	-1.6074771915e+01	-8.0957516670e+01	0.984
1	100.00000	1.3979247795e+01	-2.8635914980e-02	-2.0955241204e+00	-8.0986152585e+01	-1.6074771915e+01	-8.0957516670e+01	1.047
1	100.00000	1.3979247795e+01	-2.8635914980e-02	-2.0955241204e+00	-8.0986152585e+01	-1.6074771915e+01	-8.0957516670e+01	1.109
2	112.20185	1.3979247174e+01	-3.2125651566e-02	-3.0734163758e+00	-8.1962293450e+01	-1.7052663550e+01	-8.1930167798e+01	1.172
2	112.20185	1.3979247174e+01	-3.2125651566e-02	-3.0734163758e+00	-8.1962293450e+01	-1.7052663550e+01	-8.1930167798e+01	1.250
2	112.20185	1.3979247174e+01	-3.2125651566e-02	-3.0734163758e+00	-8.1962293450e+01	-1.7052663550e+01	-8.1930167798e+01	1.312
2	112.20185	1.3979247174e+01	-3.2125651566e-02	-3.0734163758e+00	-8.1962293450e+01	-1.7052663550e+01	-8.1930167798e+01	1.375
2	112.20185	1.3979247174e+01	-3.2125651566e-02	-3.0734163758e+00	-8.1962293450e+01	-1.7052663550e+01	-8.1930167798e+01	1.437
2	112.20185	1.3979247174e+01	-3.2125651566e-02	-3.0734163758e+00	-8.1962293450e+01	-1.7052663550e+01	-8.1930167798e+01	1.500
2	112.20185	1.3979247174e+01	-3.2125651566e-02	-3.0734163758e+00	-8.1962293450e+01	-1.7052663550e+01	-8.1930167798e+01	1.562
3	125.89254	1.3979244869e+01	-3.6072412727e-02	-4.0557669980e+00	-8.2834872300e+01	-1.8035011867e+01	-8.2798799887e+01	1.625
3	125.89254	1.3979244869e+01	-3.6072412727e-02	-4.0557669980e+00	-8.2834872300e+01	-1.8035011867e+01	-8.2798799887e+01	1.703
3	125.89254	1.3979244869e+01	-3.6072412727e-02	-4.0557669980e+00	-8.2834872300e+01	-1.8035011867e+01	-8.2798799887e+01	1.781
3	125.89254	1.3979244869e+01	-3.6072412727e-02	-4.0557669980e+00	-8.2834872300e+01	-1.8035011867e+01	-8.2798799887e+01	1.844
3	125.89254	1.3979244869e+01	-3.6072412727e-02	-4.0557669980e+00	-8.2834872300e+01	-1.8035011867e+01	-8.2798799887e+01	1.906
3	125.89254	1.3979244869e+01	-3.6072412727e-02	-4.0557669980e+00	-8.2834872300e+01	-1.8035011867e+01	-8.2798799887e+01	1.969
3	125.89254	1.3979244869e+01	-3.6072412727e-02	-4.0557669980e+00	-8.2834872300e+01	-1.8035011867e+01	-8.2798799887e+01	2.031
3	125.89254	1.3979244869e+01	-3.6072412727e-02	-4.0557669980e+00	-8.2834872300e+01	-1.8035011867e+01	-8.2798799887e+01	2.094
3	125.89254	1.3979244869e+01	-3.6072412727e-02	-4.0557669980e+00	-8.2834872300e+01	-1.8035011867e+01	-8.2798799887e+01	2.156
3	125.89254	1.3979244869e+01	-3.6072412727e-02	-4.0557669980e+00	-8.2834872300e+01	-1.8035011867e+01	-8.2798799887e+01	2.219
3	125.89254	1.3979244869e+01	-3.6072412727e-02	-4.0557669980e+00	-8.2834872300e+01	-1.8035011867e+01	-8.2798799887e+01	2.281
3	125.89254	1.3979244869e+01	-3.6072412727e-02	-4.0557669980e+00	-8.2834872300e+01	-1.8035011867e+01	-8.2798799887e+01	2.344
3	125.89254	1.3979244869e+01	-3.6072412727e-02	-4.0557669980e+00	-8.2834872300e+01	-1.8035011867e+01	-8.2798799887e+01	2.406
4	141.25375	1.3979246449e+01	-4.0438733704e-02	-5.0417134447e+00	-8.3616969331e+01	-1.9020959894e+01	-8.3576530597e+01	2.469
4	141.25375	1.3979246449e+01	-4.0438733704e-02	-5.0417134447e+00	-8.3616969331e+01	-1.9020959894e+01	-8.3576530597e+01	2.547
4	141.25375	1.3979246449e+01	-4.0438733704e-02	-5.0417134447e+00	-8.3616969331e+01	-1.9020959894e+01	-8.3576530597e+01	2.609
4	141.25375	1.3979246449e+01	-4.0438733704e-02	-5.0417134447e+00	-8.3616969331e+01	-1.9020959894e+01	-8.3576530597e+01	2.672
4	141.25375	1.3979246449e+01	-4.0438733704e-02	-5.0417134447e+00	-8.3616969331e+01	-1.9020959894e+01	-8.3576530597e+01	2.734
4	141.25375	1.3979246449e+01	-4.0438733704e-02	-5.0417134447e+00	-8.3616969331e+01	-1.9020959894e+01	-8.3576530597e+01	2.797
4	141.25375	1.3979246449e+01	-4.0438733704e-02	-5.0417134447e+00	-8.3616969331e+01	-1.9020959894e+01	-8.3576530597e+01	2.859
4	141.25375	1.3979246449e+01	-4.0438733704e-02	-5.0417134447e+00	-8.3616969331e+01	-1.9020959894e+01	-8.3576530597e+01	2.922
5	158.48932	1.3979244895e+01	-4.5418901611e-02	-6.0304958586e+00	-8.4317970797e+01	-2.0009740753e+01	-8.4272551896e+01	2.984
5	158.48932	1.3979244895e+01	-4.5418901611e-02	-6.0304958586e+00	-8.4317970797e+01	-2.0009740753e+01	-8.4272551896e+01	3.062
5	158.48932	1.3979244895e+01	-4.5418901611e-02	-6.0304958586e+00	-8.4317970797e+01	-2.0009740753e+01	-8.4272551896e+01	3.125
5	158.48932	1.3979244895e+01	-4.5418901611e-02	-6.0304958586e+00	-8.4317970797e+01	-2.0009740753e+01	-8.4272551896e+01	3.187
5	158.48932	1.3979244895e+01	-4.5418901611e-02	-6.0304958586e+00	-8.4317970797e+01	-2.0009740753e+01	-8.4272551896e+01	3.250
5	158.48932	1.3979244895e+01	-4.5418901611e-02	-6.0304958586e+00	-8.4317970797e+01	-2.0009740753e+01	-8.4272551896e+01	3.312
5	158.48932	1.3979244895e+01	-4.5418901611e-02	-6.0304958586e+00	-8.4317970797e+01	-2.0009740753e+01	-8.4272551896e+01	3.375
5	158.48932	1.3979244895e+01	-4.5418901611e-02	-6.0304958586e+00	-8.4317970797e+01	-2.0009740753e+01	-8.4272551896e+01	3.437
5	158.48932	1.3979244895e+01	-4.5418901611e-02	-6.0304958586e+00	-8.4317970797e+01	-2.0009740753e+01	-8.4272551896e+01	3.500
6	177.82794	1.3979246038e+01	-5.0935901589e-02	-7.0215808448e+00	-8.4946608374e+01	-2.1000826883e+01	-8.4895672473e+01	3.562
6	177.82794	1.3979246038e+01	-5.0935901589e-02	-7.0215808448e+00	-8.4946608374e+01	-2.1000826883e+01	-8.4895672473e+01	3.640
6	177.82794	1.3979246038e+01	-5.0935901589e-02	-7.0215808448e+00	-8.4946608374e+01	-2.1000826883e+01	-8.4895672473e+01	3.703
6	177.82794	1.3979246038e+01	-5.0935901589e-02	-7.0215808448e+00	-8.4946608374e+01	-2.1000826883e+01	-8.4895672473e+01	3.765
6	177.82794	1.3979246038e+01	-5.0935901589e-02	-7.0215808448e+00	-8.4946608374e+01	-2.1000826883e+01	-8.4895672473e+01	3.828
6	177.82794	1.3979246038e+01	-5.0935901589e-02	-7.0215808448e+00	-8.4946608374e+01	-2.1000826883e+01	-8.4895672473e+01	3.890
6	177.82794	1.3979246038e+01	-5.0935901589e-02	-7.0215808448e+00	-8.4946608374e+01	-2.1000826883e+01	-8.4895672473e+01	3.953
7	199.52623	1.3979243791e+01	-5.7133113599e-02	-8.0144902033e+00	-8.5510742703e+01	-2.1993733994e+01	-8.5453609590e+01	4.015
7	199.52623	1.3979243791e+01	-5.7133113599e-02	-8.0144902033e+00	-8.5510742703e+01	-2.1993733994e+01	-8.5453609590e+01	4.094
7	199.52623	1.3979243791e+01	-5.7133113599e-02	-8.0144902033e+00	-8.5510742703e+01	-2.1993733994e+01	-8.5453609590e+01	4.156
7	199.52623	1.3979243791e+01	-5.7133113599e-02	-8.0144902033e+00	-8.5510742703e+01	-2.1993733994e+01	-8.5453609590e+01	4.219
