Freq,CISPR32A_AVG,CISPR32A_QP,CISPR32B_AVG,CISPR32B_QP,MAG1_RAW,MAG1_AVG,MAG1_PEAK,MAG2_RAW,MAG2_AVG,MAG2_PEAK
195922.851563,8913.0000000000,0,2000.0000000000,0,488.7431224316,0,1544.4282668839,0,3.6757480449,0,24.9447134513,0,206.9168698718,0,0.0002735801,0,0.0003590447,0,0.0013746301,0
197753.906250,8913.0000000000,0,2000.0000000000,0,484.4148300299,0,1530.7508628944,0,2.9017239065,0,26.8204603989,0,231.4876601955,0,0.0003398145,0,0.0004413305,0,0.0015192648,0
199584.960938,8913.0000000000,0,2000.0000000000,0,480.1642342280,0,1517.3189801603,0,2.6126198625,0,28.0189806236,0,254.1235404576,0,0.0003724403,0,0.0004812329,0,0.0016393950,0
201416.015625,8913.0000000000,0,2000.0000000000,0,475.9892465119,0,1504.1260189775,0,2.8491395386,0,28.0352754734,0,250.8649917092,0,0.0003600703,0,0.0004648315,0,0.0016459030,0
203247.070313,8913.0000000000,0,2000.0000000000,0,471.8878528210,0,1491.1656149143,0,3.6275438321,0,26.9119225231,0,227.0059334091,0,0.0003068848,0,0.0003978106,0,0.0014727658,0
205078.125000,8913.0000000000,0,2000.0000000000,0,467.8581102527,0,1478.4316283986,0,4.8707007541,0,25.2168476986,0,184.5074582848,0,0.0002312596,0,0.0003033062,0,0.0011906007,0
206909.179688,8913.0000000000,0,2000.0000000000,0,463.8981439408,0,1465.9181348530,0,6.2680643477,0,23.5742171081,0,147.8911557181,0,0.0001568942,0,0.0002105510,0,0.0008963693,0
208740.234375,8913.0000000000,0,2000.0000000000,0,460.0061440969,0,1453.6194153462,0,7.3182144381,0,22.1139917118,0,131.3376497412,0,0.0000994028,0,0.0001384950,0,0.0006548216,0
210571.289063,8913.0000000000,0,2000.0000000000,0,456.1803632051,0,1441.5299477281,0,7.6026682863,0,20.5195814434,0,130.1410345306,0,0.0000614539,0,0.0000902445,0,0.0004786729,0
212402.343750,8913.0000000000,0,2000.0000000000,0,452.4191133610,0,1429.6443982208,0,7.0046217100,0,18.5075137333,0,119.7088154329,0,0.0000384012,0,0.0000602065,0,0.0003530989,0
214233.398438,8913.0000000000,0,2000.0000000000,0,448.7207637459,0,1417.9576134372,0,5.7350527724,0,16.1397581818,0,104.3302827160,0,0.0000247540,0,0.0000418794,0,0.0002616214,0
216064.453125,8913.0000000000,0,2000.0000000000,0,445.0837382287,0,1406.4646128028,0,4.2264454707,0,13.7909534491,0,90.0135928814,0,0.0000166482,0,0.0000306577,0,0.0001941608,0
217895.507813,8913.0000000000,0,2000.0000000000,0,441.5065130877,0,1395.1605813571,0,2.8932422608,0,11.8272752338,0,81.3628413866,0,0.0000117899,0,0.0000237165,0,0.0001450142,0
219726.562500,8913.0000000000,0,2000.0000000000,0,437.9876148455,0,1384.0408629118,0,1.9219465365,0,10.3411122561,0,74.6258001783,0,0.0000088278,0,0.0000193446,0,0.0001219478,0
221557.617188,8913.0000000000,0,2000.0000000000,0,434.5256182110,0,1373.1009535466,0,1.2899131826,0,9.2295003672,0,69.7651365809,0,0.0000069571,0,0.0000164944,0,0.0001229152,0
223388.671875,8913.0000000000,0,2000.0000000000,0,431.1191441208,0,1362.3364954217,0,0.8999945596,0,8.3988143398,0,63.5955810852,0,0.0000057779,0,0.0000145530,0,0.0001225131,0
225219.726563,8913.0000000000,0,2000.0000000000,0,427.7668578769,0,1351.7432708909,0,0.6616603005,0,7.8284968239,0,64.6054197729,0,0.0000051168,0,0.0000131926,0,0.0001187383,0
227050.781250,8913.0000000000,0,2000.0000000000,0,424.4674673724,0,1341.3171968968,0,0.5100551112,0,7.5048236942,0,66.7928699992,0,0.0000047898,0,0.0000122366,0,0.0001117476,0
228881.835938,8913.0000000000,0,2000.0000000000,0,421.2197214030,0,1331.0543196336,0,0.4062917921,0,7.3616731391,0,68.9550897196,0,0.0000045409,0,0.0000115619,0,0.0001025599,0
230712.890625,8913.0000000000,0,2000.0000000000,0,418.0224080576,0,1320.9508094620,0,0.3328714577,0,7.3140656685,0,70.6750463903,0,0.0000041847,0,0.0000110717,0,0.0000920439,0
232543.945313,8913.0000000000,0,2000.0000000000,0,414.8743531844,0,1311.0029560627,0,0.2828823847,0,7.3282445824,0,71.6011408638,0,0.0000037266,0,0.0000107090,0,0.0000806510,0
234375.000000,8913.0000000000,0,2000.0000000000,0,411.7744189289,0,1301.2071638154,0,0.2496553324,0,7.4146076092,0,71.3450500977,0,0.0000032987,0,0.0000104501,0,0.0000872650,0
236206.054688,8913.0000000000,0,2000.0000000000,0,408.7215023390,0,1291.5599473913,0,0.2249849523,0,7.5579628773,0,69.6526925884,0,0.0000030361,0,0.0000102764,0,0.0000956809,0
238037.109375,8913.0000000000,0,2000.0000000000,0,405.7145340340,0,1282.0579275475,0,0.2039454379,0,7.6865147978,0,66.7644197063,0,0.0000030328,0,0.0000101665,0,0.0001048487,0
239868.164063,8913.0000000000,0,2000.0000000000,0,402.7524769344,0,1272.6978271126,0,0.1866554113,0,7.7047718622,0,63.2534368790,0,0.0000033120,0,0.0000101065,0,0.0001136652,0
241699.218750,8913.0000000000,0,2000.0000000000,0,399.8343250487,0,1263.4764671538,0,0.1742983683,0,7.5700393323,0,59.5919870607,0,0.0000037693,0,0.0000100868,0,0.0001211421,0
243530.273438,8913.0000000000,0,2000.0000000000,0,396.9591023149,0,1254.3907633150,0,0.1648750028,0,7.3372518602,0,56.1379628540,0,0.0000042020,0,0.0000100881,0,0.0001266753,0
